"","target_id","ext_gene","2dpi-0dpi","4dpi-0dpi","7dpi-0dpi","12dpi-0dpi"
"45386","ENSDART00000159012","jac6",0,0,0,0
"45387","ENSDART00000090862","jac6",0,0,0,0
"45388","ENSDART00000173067","loc564660",0,0,0,0
"45389","ENSDART00000111896","jac9",0,0,0,0
"45390","ENSDART00000166751","CU019647.1",0,0,0,0
"45391","ENSDART00000114998","jac8",0,0,0,0
"45392","ENSDART00000158201","jac3",0,0,0,0
"45393","ENSDART00000173291","jac2",0,0,0,0
"45394","ENSDART00000164195","si:ch211-1o7.2",0,0,0,0
"45395","ENSDART00000172511","si:ch211-1o7.2",0,0,0,0
"45396","ENSDART00000172807","si:ch211-1o7.3",0,0,0,0
"45397","ENSDART00000173026","si:ch211-1o7.3",0,0,0,0
"45398","ENSDART00000173189","si:ch211-1o7.3",0,0,0,0
"45399","ENSDART00000144897","si:ch211-183d5.1",0,0,0,0
"45400","ENSDART00000163411","si:ch211-183d5.1",0,0,0,0
"45401","ENSDART00000172813","lins1",0,0,0,0
"45402","ENSDART00000113396","cers3a",0,0,0,0
"45403","ENSDART00000172748","zfand6",0,0,0,0
"45404","ENSDART00000163911","5S_rRNA",0,0,0,0
"45405","ENSDART00000158162","arnt2",0,0,0,0
"45406","ENSDART00000170655","abhd17c",0,0,0,0
"45407","ENSDART00000163949","mesdc2",0,0,0,0
"45408","ENSDART00000113904","stard5",0,0,0,0
"45409","ENSDART00000125827","TMC3",0,0,0,0
"45410","ENSDART00000164236","TMC3",0,0,0,0
"45411","ENSDART00000171421","CR388156.1",0,0,0,0
"45412","ENSDART00000165254","CR388156.1",0,0,0,0
"45413","ENSDART00000159833",NA,0,0,0,0
"45414","ENSDART00000113905",NA,0,0,0,0
"45415","ENSDART00000163461","sh3gl3a",0,0,0,0
"45416","ENSDART00000163045","sh3gl3a",0,0,0,0
"45417","ENSDART00000158004","saa",0,0,0,0
"45418","ENSDART00000171949","syt7b",0,0,0,0
"45419","ENSDART00000172969","dagla",0,0,0,0
"45420","ENSDART00000173014","kbtbd13",0,0,0,0
"45421","ENSDART00000172804","rasl12",0,0,0,0
"45422","ENSDART00000115054","rasl12",0,0,0,0
"45423","ENSDART00000173044","si:cabz01068815.1",0,0,0,0
"45424","ENSDART00000173382","si:cabz01068815.1",0,0,0,0
"45425","ENSDART00000172852","si:cabz01068815.1",0,0,0,0
"45426","ENSDART00000006897","rlbp1a",0,0,0,0
"45427","ENSDART00000120984","5S_rRNA",0,0,0,0
"45428","ENSDART00000119194","5S_rRNA",0,0,0,0
"45429","ENSDART00000149046","rhcga",0,0,0,0
"45430","ENSDART00000170852","CU467822.2",0,0,0,0
"45431","ENSDART00000160844","CU467822.2",0,0,0,0
"45432","ENSDART00000116774","dre-mir-9-6",0,0,0,0
"45433","ENSDART00000166519","kif7",0,0,0,0
"45434","ENSDART00000117223","dre-mir-7a-2",0,0,0,0
"45435","ENSDART00000149461","ntrk3b",0,0,0,0
"45436","ENSDART00000166975",NA,0,0,0,0
"45437","ENSDART00000157587",NA,0,0,0,0
"45438","ENSDART00000164031","CU280645.1",0,0,0,0
"45439","ENSDART00000172489","CU280645.1",0,0,0,0
"45440","ENSDART00000030009","AKAP13 (1 of many)",0,0,0,0
"45441","ENSDART00000165683","mespba",0,0,0,0
"45442","ENSDART00000045385","mespba",0,0,0,0
"45443","ENSDART00000006018","mespaa",0,0,0,0
"45444","ENSDART00000053444",NA,0,0,0,0
"45445","ENSDART00000109942","mctp2b",0,0,0,0
"45446","ENSDART00000144765","pax6b",0,0,0,0
"45447","ENSDART00000014572","pax6b",0,0,0,0
"45448","ENSDART00000134696","pax6b",0,0,0,0
"45449","ENSDART00000145993","elp4",0,0,0,0
"45450","ENSDART00000161669","immp1l",0,0,0,0
"45451","ENSDART00000119680","5S_rRNA",0,0,0,0
"45452","ENSDART00000171008","btr05",0,0,0,0
"45453","ENSDART00000120039","5S_rRNA",0,0,0,0
"45454","ENSDART00000169399","csrp3",0,0,0,0
"45455","ENSDART00000131726","e2f8",0,0,0,0
"45456","ENSDART00000134548","e2f8",0,0,0,0
"45457","ENSDART00000144118","e2f8",0,0,0,0
"45458","ENSDART00000117800","5S_rRNA",0,0,0,0
"45459","ENSDART00000022441","dbx1a",0,0,0,0
"45460","ENSDART00000145357","htatip2",0,0,0,0
"45461","ENSDART00000132706","htatip2",0,0,0,0
"45462","ENSDART00000147140","prmt3",0,0,0,0
"45463","ENSDART00000161797","nitr12",0,0,0,0
"45464","ENSDART00000162169","nitr9",0,0,0,0
"45465","ENSDART00000163505","nitr9",0,0,0,0
"45466","ENSDART00000053357","nitr9",0,0,0,0
"45467","ENSDART00000161291","nitr9",0,0,0,0
"45468","ENSDART00000171534","nitr9",0,0,0,0
"45469","ENSDART00000167862","nitr9",0,0,0,0
"45470","ENSDART00000167849","si:ch73-46n24.1",0,0,0,0
"45471","ENSDART00000165833","si:ch73-46n24.1",0,0,0,0
"45472","ENSDART00000169803","si:ch73-266m14.1",0,0,0,0
"45473","ENSDART00000162986","si:ch73-266m14.1",0,0,0,0
"45474","ENSDART00000167135","si:ch73-266m14.1",0,0,0,0
"45475","ENSDART00000164078","si:ch73-266m14.1",0,0,0,0
"45476","ENSDART00000157994","nitr10a",0,0,0,0
"45477","ENSDART00000122171","nitr10a",0,0,0,0
"45478","ENSDART00000169319","nitr10a",0,0,0,0
"45479","ENSDART00000168220","nitr11a",0,0,0,0
"45480","ENSDART00000161336","nitr11a",0,0,0,0
"45481","ENSDART00000157469","nitr2a",0,0,0,0
"45482","ENSDART00000080346","nitr2a",0,0,0,0
"45483","ENSDART00000050236","nitr8",0,0,0,0
"45484","ENSDART00000102141","nitr8",0,0,0,0
"45485","ENSDART00000163351","CU179702.1",0,0,0,0
"45486","ENSDART00000098020","si:busm1-169i8.11",0,0,0,0
"45487","ENSDART00000063629","nitr3r.1l",0,0,0,0
"45488","ENSDART00000167945","CU179702.2",0,0,0,0
"45489","ENSDART00000172272","nitr7a",0,0,0,0
"45490","ENSDART00000073467","nitr7a",0,0,0,0
"45491","ENSDART00000059673","nitr7b",0,0,0,0
"45492","ENSDART00000160327","nitr3a",0,0,0,0
"45493","ENSDART00000163020","nitr3a",0,0,0,0
"45494","ENSDART00000161873","nitr3a",0,0,0,0
"45495","ENSDART00000166888","nitr3a",0,0,0,0
"45496","ENSDART00000166546","nitr3a",0,0,0,0
"45497","ENSDART00000043689","nitr3a",0,0,0,0
"45498","ENSDART00000053334","nitr3a",0,0,0,0
"45499","ENSDART00000170003","CU179759.1",0,0,0,0
"45500","ENSDART00000098053","CU179759.1",0,0,0,0
"45501","ENSDART00000159699","nitr1o",0,0,0,0
"45502","ENSDART00000165724","nitr1o",0,0,0,0
"45503","ENSDART00000063060","nitr1o",0,0,0,0
"45504","ENSDART00000166890","nitr1o",0,0,0,0
"45505","ENSDART00000053324","nitr1b",0,0,0,0
"45506","ENSDART00000170911","nitr1b",0,0,0,0
"45507","ENSDART00000101968","nitr1b",0,0,0,0
"45508","ENSDART00000113472","nitr1b",0,0,0,0
"45509","ENSDART00000101955","nitr1b",0,0,0,0
"45510","ENSDART00000098083","nitr1b",0,0,0,0
"45511","ENSDART00000101945","nitr1f",0,0,0,0
"45512","ENSDART00000098112","CU672228.1",0,0,0,0
"45513","ENSDART00000128230","nitr1j",0,0,0,0
"45514","ENSDART00000113265","nitr1j",0,0,0,0
"45515","ENSDART00000126652","nitr1j",0,0,0,0
"45516","ENSDART00000129017","nitr1m",0,0,0,0
"45517","ENSDART00000127748","nitr1m",0,0,0,0
"45518","ENSDART00000080624","nitr5",0,0,0,0
"45519","ENSDART00000131164","nitr4a",0,0,0,0
"45520","ENSDART00000114724","nitr4a",0,0,0,0
"45521","ENSDART00000171023","nitr6b",0,0,0,0
"45522","ENSDART00000080717","nitr6b",0,0,0,0
"45523","ENSDART00000061448","nitr6a",0,0,0,0
"45524","ENSDART00000149223","men1",0,0,0,0
"45525","ENSDART00000101601","cth1",0,0,0,0
"45526","ENSDART00000125322",NA,0,0,0,0
"45527","ENSDART00000142143",NA,0,0,0,0
"45528","ENSDART00000142924","kirrel1a",0,0,0,0
"45529","ENSDART00000166355","zgc:171731",0,0,0,0
"45530","ENSDART00000172355","zgc:171731",0,0,0,0
"45531","ENSDART00000163686","si:ch211-212k18.4",0,0,0,0
"45532","ENSDART00000100782","mus81",0,0,0,0
"45533","ENSDART00000142970","mus81",0,0,0,0
"45534","ENSDART00000162407","si:ch211-285j22.5",0,0,0,0
"45535","ENSDART00000144180","TMEM179B (1 of many)",0,0,0,0
"45536","ENSDART00000140102","TMEM179B (1 of many)",0,0,0,0
"45537","ENSDART00000160995","prox1b",0,0,0,0
"45538","ENSDART00000142891","acap1",0,0,0,0
"45539","ENSDART00000169603","zgc:114045",0,0,0,0
"45540","ENSDART00000113793","zgc:114045",0,0,0,0
"45541","ENSDART00000135739","zgc:114045",0,0,0,0
"45542","ENSDART00000144948","ponzr1",0,0,0,0
"45543","ENSDART00000138786","ponzr1",0,0,0,0
"45544","ENSDART00000141186","ponzr1",0,0,0,0
"45545","ENSDART00000134004","ponzr1",0,0,0,0
"45546","ENSDART00000134700","cnpy4",0,0,0,0
"45547","ENSDART00000171155","si:dkey-19b23.13",0,0,0,0
"45548","ENSDART00000088686","si:dkey-19b23.13",0,0,0,0
"45549","ENSDART00000112833","slc3a2a",0,0,0,0
"45550","ENSDART00000133087",NA,0,0,0,0
"45551","ENSDART00000162594","CR318653.1",0,0,0,0
"45552","ENSDART00000170850","CR318653.1",0,0,0,0
"45553","ENSDART00000158044","si:dkey-19b23.10",0,0,0,0
"45554","ENSDART00000170881","si:dkey-19b23.11",0,0,0,0
"45555","ENSDART00000169750","si:dkey-19b23.11",0,0,0,0
"45556","ENSDART00000165800","si:dkey-19b23.11",0,0,0,0
"45557","ENSDART00000172416","si:dkey-19b23.7",0,0,0,0
"45558","ENSDART00000162357","dnajc3b",0,0,0,0
"45559","ENSDART00000143509","dnajc3b",0,0,0,0
"45560","ENSDART00000052977","cldn15a",0,0,0,0
"45561","ENSDART00000112531","tmem88b",0,0,0,0
"45562","ENSDART00000126252","U1",0,0,0,0
"45563","ENSDART00000118029","U1",0,0,0,0
"45564","ENSDART00000119007","U2",0,0,0,0
"45565","ENSDART00000162252","pop7",0,0,0,0
"45566","ENSDART00000111066","epoa",0,0,0,0
"45567","ENSDART00000077483","epoa",0,0,0,0
"45568","ENSDART00000113652","si:dkey-85k7.10",0,0,0,0
"45569","ENSDART00000088043","si:dkey-85k7.11",0,0,0,0
"45570","ENSDART00000144375","fgf11a",0,0,0,0
"45571","ENSDART00000149774","chrnb1",0,0,0,0
"45572","ENSDART00000035325","chrnb1l",0,0,0,0
"45573","ENSDART00000135972","cldn7a",0,0,0,0
"45574","ENSDART00000165635","BX649313.1",0,0,0,0
"45575","ENSDART00000158698","si:dkey-112a7.5",0,0,0,0
"45576","ENSDART00000129112","ponzr3",0,0,0,0
"45577","ENSDART00000134423","ponzr3",0,0,0,0
"45578","ENSDART00000140378","ponzr3",0,0,0,0
"45579","ENSDART00000128653","ponzr4",0,0,0,0
"45580","ENSDART00000052856","ponzr6",0,0,0,0
"45581","ENSDART00000159743","pygmb",0,0,0,0
"45582","ENSDART00000101459","pygmb",0,0,0,0
"45583","ENSDART00000122113","tnfsf10l",0,0,0,0
"45584","ENSDART00000124674","tnfsf10l",0,0,0,0
"45585","ENSDART00000134116","ccnb3",0,0,0,0
"45586","ENSDART00000117516","dre-mir-730",0,0,0,0
"45587","ENSDART00000155555","CR318658.1",0,0,0,0
"45588","ENSDART00000138802","ITGB1BP2",0,0,0,0
"45589","ENSDART00000158387","rab39bb",0,0,0,0
"45590","ENSDART00000173372","ccdc166",0,0,0,0
"45591","ENSDART00000164975","ccdc166",0,0,0,0
"45592","ENSDART00000166559","efs",0,0,0,0
"45593","ENSDART00000116303","snoU6-53",0,0,0,0
"45594","ENSDART00000171337","si:ch211-216p19.5",0,0,0,0
"45595","ENSDART00000141389",NA,0,0,0,0
"45596","ENSDART00000135653","zgc:153151",0,0,0,0
"45597","ENSDART00000171085","si:ch211-216p19.6",0,0,0,0
"45598","ENSDART00000038118","si:ch211-216p19.6",0,0,0,0
"45599","ENSDART00000168257","CR318603.1",0,0,0,0
"45600","ENSDART00000125457","PTGR1 (1 of many)",0,0,0,0
"45601","ENSDART00000141769","ptgr1",0,0,0,0
"45602","ENSDART00000137661","ptgr1",0,0,0,0
"45603","ENSDART00000146784","ptgr1",0,0,0,0
"45604","ENSDART00000125463","haus3",0,0,0,0
"45605","ENSDART00000142843",NA,0,0,0,0
"45606","ENSDART00000172290","nelfa",0,0,0,0
"45607","ENSDART00000149881","nelfa",0,0,0,0
"45608","ENSDART00000149994","nelfa",0,0,0,0
"45609","ENSDART00000077039","faah2b",0,0,0,0
"45610","ENSDART00000127155","pik3c3",0,0,0,0
"45611","ENSDART00000147342","rgp1",0,0,0,0
"45612","ENSDART00000114408","METTL12",0,0,0,0
"45613","ENSDART00000012483","fam113",0,0,0,0
"45614","ENSDART00000131530","fam113",0,0,0,0
"45615","ENSDART00000139455","fam113",0,0,0,0
"45616","ENSDART00000131671","rcor2",0,0,0,0
"45617","ENSDART00000169749","sb:cb1058",0,0,0,0
"45618","ENSDART00000160819","AL954715.1",0,0,0,0
"45619","ENSDART00000116530","SNORD31",0,0,0,0
"45620","ENSDART00000122788",NA,0,0,0,0
"45621","ENSDART00000111619","gpha2",0,0,0,0
"45622","ENSDART00000121943","badb",0,0,0,0
"45623","ENSDART00000150180","cyp26b1",0,0,0,0
"45624","ENSDART00000073484","CR846090.1",0,0,0,0
"45625","ENSDART00000120191","5S_rRNA",0,0,0,0
"45626","ENSDART00000149835","mtm1",0,0,0,0
"45627","ENSDART00000079262","hmgb3a",0,0,0,0
"45628","ENSDART00000101123","si:dkey-6n21.13",0,0,0,0
"45629","ENSDART00000117970","dre-mir-15b",0,0,0,0
"45630","ENSDART00000116930","dre-mir-457a",0,0,0,0
"45631","ENSDART00000047951","ache",0,0,0,0
"45632","ENSDART00000079357","ap1s1",0,0,0,0
"45633","ENSDART00000137326","zgc:77439",0,0,0,0
"45634","ENSDART00000140817","zgc:77439",0,0,0,0
"45635","ENSDART00000146935","zgc:77439",0,0,0,0
"45636","ENSDART00000019035","her8a",0,0,0,0
"45637","ENSDART00000129412","si:dkey-62k3.5",0,0,0,0
"45638","ENSDART00000140528","tnk1",0,0,0,0
"45639","ENSDART00000135313","tnk1",0,0,0,0
"45640","ENSDART00000141353","tnk1",0,0,0,0
"45641","ENSDART00000139678","tnk1",0,0,0,0
"45642","ENSDART00000128801","si:dkey-62k3.6",0,0,0,0
"45643","ENSDART00000037087","phf23b",0,0,0,0
"45644","ENSDART00000010323","cd82a",0,0,0,0
"45645","ENSDART00000100998","sox6",0,0,0,0
"45646","ENSDART00000148417","cyp2r1",0,0,0,0
"45647","ENSDART00000149496","cyp2r1",0,0,0,0
"45648","ENSDART00000148782","cyp2r1",0,0,0,0
"45649","ENSDART00000117365","5S_rRNA",0,0,0,0
"45650","ENSDART00000139655",NA,0,0,0,0
"45651","ENSDART00000100646","stk33",0,0,0,0
"45652","ENSDART00000144896",NA,0,0,0,0
"45653","ENSDART00000141413",NA,0,0,0,0
"45654","ENSDART00000143543","st5",0,0,0,0
"45655","ENSDART00000135322",NA,0,0,0,0
"45656","ENSDART00000170162","CR376738.2",0,0,0,0
"45657","ENSDART00000171576","CR376738.2",0,0,0,0
"45658","ENSDART00000166458","CR376738.1",0,0,0,0
"45659","ENSDART00000099272","dnaaf1",0,0,0,0
"45660","ENSDART00000135498",NA,0,0,0,0
"45661","ENSDART00000167476","vrk3",0,0,0,0
"45662","ENSDART00000146019",NA,0,0,0,0
"45663","ENSDART00000146655","aph1b",0,0,0,0
"45664","ENSDART00000114205","dapk2a",0,0,0,0
"45665","ENSDART00000159476",NA,0,0,0,0
"45666","ENSDART00000135516",NA,0,0,0,0
"45667","ENSDART00000168442",NA,0,0,0,0
"45668","ENSDART00000167668","CR450827.1",0,0,0,0
"45669","ENSDART00000115104",NA,0,0,0,0
"45670","ENSDART00000136391",NA,0,0,0,0
"45671","ENSDART00000139380","BX927082.1",0,0,0,0
"45672","ENSDART00000169134","BX927082.2",0,0,0,0
"45673","ENSDART00000165605","BX927082.2",0,0,0,0
"45674","ENSDART00000076172","si:dkey-182o15.5",0,0,0,0
"45675","ENSDART00000057289","anxa2b",0,0,0,0
"45676","ENSDART00000124028","anxa2b",0,0,0,0
"45677","ENSDART00000144465","anxa2b",0,0,0,0
"45678","ENSDART00000099477","rorab",0,0,0,0
"45679","ENSDART00000099429",NA,0,0,0,0
"45680","ENSDART00000162844",NA,0,0,0,0
"45681","ENSDART00000168193","CR388046.4",0,0,0,0
"45682","ENSDART00000137028",NA,0,0,0,0
"45683","ENSDART00000099037",NA,0,0,0,0
"45684","ENSDART00000157525",NA,0,0,0,0
"45685","ENSDART00000170667","CR388046.1",0,0,0,0
"45686","ENSDART00000133181",NA,0,0,0,0
"45687","ENSDART00000114574",NA,0,0,0,0
"45688","ENSDART00000136555","tln2a",0,0,0,0
"45689","ENSDART00000075609","pstpip1b",0,0,0,0
"45690","ENSDART00000142033",NA,0,0,0,0
"45691","ENSDART00000118944","dre-mir-184-2",0,0,0,0
"45692","ENSDART00000143392","aldh1a2",0,0,0,0
"45693","ENSDART00000133262","lipca",0,0,0,0
"45694","ENSDART00000142680","sltm",0,0,0,0
"45695","ENSDART00000147170","ccnb2",0,0,0,0
"45696","ENSDART00000156325","tjp1a",0,0,0,0
"45697","ENSDART00000149233",NA,0,0,0,0
"45698","ENSDART00000142385","nap1l4b",0,0,0,0
"45699","ENSDART00000144679","mybpc3",0,0,0,0
"45700","ENSDART00000099785","mybpc3",0,0,0,0
"45701","ENSDART00000122506","mybpc3",0,0,0,0
"45702","ENSDART00000138491","mybpc3",0,0,0,0
"45703","ENSDART00000144682","bdnf",0,0,0,0
"45704","ENSDART00000172716",NA,0,0,0,0
"45705","ENSDART00000134521","kif18a",0,0,0,0
"45706","ENSDART00000126831","spi1b",0,0,0,0
"45707","ENSDART00000147554","slc17a6b",0,0,0,0
"45708","ENSDART00000099871","slc17a6b",0,0,0,0
"45709","ENSDART00000099919","ano5b",0,0,0,0
"45710","ENSDART00000143076","ano5b",0,0,0,0
"45711","ENSDART00000140775","tssc4",0,0,0,0
"45712","ENSDART00000137956","tssc4",0,0,0,0
"45713","ENSDART00000148621","cd81a",0,0,0,0
"45714","ENSDART00000143768","mns1",0,0,0,0
"45715","ENSDART00000073554","itln2",0,0,0,0
"45716","ENSDART00000052387","itln2",0,0,0,0
"45717","ENSDART00000099988","glceb",0,0,0,0
"45718","ENSDART00000074587","paqr5b",0,0,0,0
"45719","ENSDART00000117340","5S_rRNA",0,0,0,0
"45720","ENSDART00000148829",NA,0,0,0,0
"45721","ENSDART00000058095","si:zfos-1897c11.1",0,0,0,0
"45722","ENSDART00000170750",NA,0,0,0,0
"45723","ENSDART00000170659","si:dkey-148a17.5",0,0,0,0
"45724","ENSDART00000075089","esrp2",0,0,0,0
"45725","ENSDART00000118699","5S_rRNA",0,0,0,0
"45726","ENSDART00000123174","galr1b",0,0,0,0
"45727","ENSDART00000058067","zgc:112160",0,0,0,0
"45728","ENSDART00000022139","zgc:136461",0,0,0,0
"45729","ENSDART00000037346","ctrb1",0,0,0,0
"45730","ENSDART00000134525","ctrb1",0,0,0,0
"45731","ENSDART00000135250","agrp",0,0,0,0
"45732","ENSDART00000100253","agrp",0,0,0,0
"45733","ENSDART00000114011","atp6v0d1",0,0,0,0
"45734","ENSDART00000100260","tppp3",0,0,0,0
"45735","ENSDART00000164327","BX294178.2",0,0,0,0
"45736","ENSDART00000158625","BX294178.2",0,0,0,0
"45737","ENSDART00000167516","BX294178.2",0,0,0,0
"45738","ENSDART00000162559","zgc:195356",0,0,0,0
"45739","ENSDART00000084249",NA,0,0,0,0
"45740","ENSDART00000052380","nod2",0,0,0,0
"45741","ENSDART00000084266","adcy7",0,0,0,0
"45742","ENSDART00000049974",NA,0,0,0,0
"45743","ENSDART00000052357","BX323797.4",0,0,0,0
"45744","ENSDART00000052356","BX323797.3",0,0,0,0
"45745","ENSDART00000052354","si:dkey-78a14.4",0,0,0,0
"45746","ENSDART00000142055","cnep1r1",0,0,0,0
"45747","ENSDART00000153482","slc7a9",0,0,0,0
"45748","ENSDART00000144341","c6ast4",0,0,0,0
"45749","ENSDART00000074463","c6ast4",0,0,0,0
"45750","ENSDART00000114934","c6ast3",0,0,0,0
"45751","ENSDART00000138071","npsn",0,0,0,0
"45752","ENSDART00000112405","c6ast1",0,0,0,0
"45753","ENSDART00000100546","c6ast1",0,0,0,0
"45754","ENSDART00000074490","aplnr2",0,0,0,0
"45755","ENSDART00000159343","BX957297.1",0,0,0,0
"45756","ENSDART00000024590","syt13",0,0,0,0
"45757","ENSDART00000162508",NA,0,0,0,0
"45758","ENSDART00000158545",NA,0,0,0,0
"45759","ENSDART00000114238","f2",0,0,0,0
"45760","ENSDART00000131468",NA,0,0,0,0
"45761","ENSDART00000137001","f2",0,0,0,0
"45762","ENSDART00000170486","f2",0,0,0,0
"45763","ENSDART00000146934","f2",0,0,0,0
"45764","ENSDART00000133207","f2",0,0,0,0
"45765","ENSDART00000159884","si:dkey-23n7.10",0,0,0,0
"45766","ENSDART00000133486","phf21aa",0,0,0,0
"45767","ENSDART00000142859",NA,0,0,0,0
"45768","ENSDART00000121013","5S_rRNA",0,0,0,0
"45769","ENSDART00000139240","tnni2b.2",0,0,0,0
"45770","ENSDART00000099001",NA,0,0,0,0
"45771","ENSDART00000147037","tnni2b.1",0,0,0,0
"45772","ENSDART00000136736","tnni2b.1",0,0,0,0
"45773","ENSDART00000158561","CT030188.1",0,0,0,0
"45774","ENSDART00000165926","CT030188.1",0,0,0,0
"45775","ENSDART00000171783","CT030188.1",0,0,0,0
"45776","ENSDART00000169195","CT030188.1",0,0,0,0
"45777","ENSDART00000163705","CT030188.1",0,0,0,0
"45778","ENSDART00000161572","CT030188.1",0,0,0,0
"45779","ENSDART00000161191","BX842701.1",0,0,0,0
"45780","ENSDART00000103056","tnnt3b",0,0,0,0
"45781","ENSDART00000142946","tnnt3b",0,0,0,0
"45782","ENSDART00000130570","tnnt3b",0,0,0,0
"45783","ENSDART00000141049","tnnt3b",0,0,0,0
"45784","ENSDART00000125723","tnnt3b",0,0,0,0
"45785","ENSDART00000099015","tnnt3b",0,0,0,0
"45786","ENSDART00000123855","tnnt3b",0,0,0,0
"45787","ENSDART00000033610","tnnt3b",0,0,0,0
"45788","ENSDART00000148577","ptprja",0,0,0,0
"45789","ENSDART00000148538","ptprja",0,0,0,0
"45790","ENSDART00000113458","zgc:158564",0,0,0,0
"45791","ENSDART00000165095","zgc:158564",0,0,0,0
"45792","ENSDART00000084093","ncapg2",0,0,0,0
"45793","ENSDART00000170643",NA,0,0,0,0
"45794","ENSDART00000170549","ptprn2",0,0,0,0
"45795","ENSDART00000141254","ptprn2",0,0,0,0
"45796","ENSDART00000145787","ptprn2",0,0,0,0
"45797","ENSDART00000115985","dre-mir-153a",0,0,0,0
"45798","ENSDART00000052236","mnx1",0,0,0,0
"45799","ENSDART00000162571","lmbr1",0,0,0,0
"45800","ENSDART00000172435","lmbr1",0,0,0,0
"45801","ENSDART00000084179","rnf32",0,0,0,0
"45802","ENSDART00000135755","rnf32",0,0,0,0
"45803","ENSDART00000119486","5S_rRNA",0,0,0,0
"45804","ENSDART00000116040","5S_rRNA",0,0,0,0
"45805","ENSDART00000169332","CU041319.1",0,0,0,0
"45806","ENSDART00000150139","insig1",0,0,0,0
"45807","ENSDART00000139139",NA,0,0,0,0
"45808","ENSDART00000021013",NA,0,0,0,0
"45809","ENSDART00000171705","rgs9bp",0,0,0,0
"45810","ENSDART00000008476","ncf2",0,0,0,0
"45811","ENSDART00000160143","garem",0,0,0,0
"45812","ENSDART00000118190","5S_rRNA",0,0,0,0
"45813","ENSDART00000142981","mylk3",0,0,0,0
"45814","ENSDART00000165789","gpt2",0,0,0,0
"45815","ENSDART00000112025","CU570782.1",0,0,0,0
"45816","ENSDART00000160886",NA,0,0,0,0
"45817","ENSDART00000158659","BX323797.1",0,0,0,0
"45818","ENSDART00000160508",NA,0,0,0,0
"45819","ENSDART00000164324","BX005003.1",0,0,0,0
"45820","ENSDART00000168642","BX005003.1",0,0,0,0
"45821","ENSDART00000171647",NA,0,0,0,0
"45822","ENSDART00000158334","BX005396.4",0,0,0,0
"45823","ENSDART00000170120","BX005396.1",0,0,0,0
"45824","ENSDART00000164618","BX005396.2",0,0,0,0
"45825","ENSDART00000167120","BX005396.2",0,0,0,0
"45826","ENSDART00000138258","CT025913.1",0,0,0,0
"45827","ENSDART00000159358","CU861667.1",0,0,0,0
"45828","ENSDART00000149072","tk2",0,0,0,0
"45829","ENSDART00000171690","CT027744.2",0,0,0,0
"45830","ENSDART00000161949","CT027744.2",0,0,0,0
"45831","ENSDART00000149981","cmtm3",0,0,0,0
"45832","ENSDART00000169799",NA,0,0,0,0
"45833","ENSDART00000171995",NA,0,0,0,0
"45834","ENSDART00000168859","nae1",0,0,0,0
"45835","ENSDART00000109534","cdh16",0,0,0,0
"45836","ENSDART00000161543","BX324119.1",0,0,0,0
"45837","ENSDART00000170339","BX511025.1",0,0,0,0
"45838","ENSDART00000165358","shcbp1",0,0,0,0
"45839","ENSDART00000159648","FO704745.1",0,0,0,0
"45840","ENSDART00000162641",NA,0,0,0,0
"45841","ENSDART00000160094",NA,0,0,0,0
"45842","ENSDART00000163652",NA,0,0,0,0
"45843","ENSDART00000133513",NA,0,0,0,0
"45844","ENSDART00000164217",NA,0,0,0,0
"45845","ENSDART00000136268",NA,0,0,0,0
"45846","ENSDART00000158838",NA,0,0,0,0
"45847","ENSDART00000138920",NA,0,0,0,0
"45848","ENSDART00000132199",NA,0,0,0,0
"45849","ENSDART00000158785",NA,0,0,0,0
"45850","ENSDART00000134419",NA,0,0,0,0
"45851","ENSDART00000147129",NA,0,0,0,0
"45852","ENSDART00000158596",NA,0,0,0,0
"45853","ENSDART00000157691",NA,0,0,0,0
"45854","ENSDART00000163863",NA,0,0,0,0
"45855","ENSDART00000163646",NA,0,0,0,0
"45856","ENSDART00000157602","zgc:101715",0,0,0,0
